          ntotiter
              1000
             Niter        Best_route     Elite_average
               248           4.19356           4.19356
               249           4.19356           4.19356
               250           4.19356           4.19356
               251           4.19356           4.19356
               252           4.19356           4.19356
               253           4.19356           4.19356
               254           4.19356           4.19356
               255           4.19356           4.19356
               256           4.19356           4.19356
               257           4.19356           4.19356
               258           4.19356           4.19356
               259           4.19356           4.19356
               260           4.19356           4.19356
               261           4.19356           4.19356
               262           4.19356           4.19356
               263           4.19356           4.19356
               264           4.19356           4.19356
               265           4.19356           4.19356
               266           4.19356           4.19356
               267           4.19356           4.19356
               268           4.19356           4.19356
               269           4.19356           4.19356
               270           4.19356           4.19356
               271           4.19356           4.19356
               272           4.19356           4.19356
               273           4.19356           4.19356
               274           4.19356           4.19356
               275           4.19356           4.19356
               276           4.19356           4.19356
               277           4.19356           4.19356
               278           4.19356           4.19356
               279            4.0369           4.19293
               280           4.19356           4.19356
               281           4.19356           4.19356
               282           4.19356           4.19356
               283           4.19356           4.19356
               284           4.19356           4.19356
               285           4.19356           4.19356
               286           4.19356           4.19356
               287           4.19356           4.19356
               288           4.19356           4.19356
               289           4.19356           4.19356
               290           4.19356           4.19356
               291           4.19356           4.19356
               292           4.19356           4.19356
               293           4.19356           4.19356
               294           4.19356           4.19356
               295           4.19356           4.19356
               296           4.19356           4.19356
               297           4.19356           4.19356
               298           4.19356           4.19356
               299           4.19356           4.19356
               300           4.19356           4.19356
               301           4.19356           4.19356
               302           4.19356           4.19356
               303           4.19356           4.19356
               304           4.19356           4.19356
               305           4.19356           4.19356
               306           4.19356           4.19356
               307           4.19356           4.19356
               308           4.19356           4.19356
               309           4.19356           4.19356
               310           4.19356           4.19356
               311           4.19356           4.19356
               312           4.19356           4.19356
               313           4.19356           4.19356
               314           4.19356           4.19356
               315           4.19356           4.19356
               316           4.19356           4.19356
               317           4.19356           4.19356
               318           4.19356           4.19356
               319           4.19356           4.19356
               320           4.19356           4.19356
               321           3.99728           4.19277
               322           4.19356           4.19356
               323           4.19356           4.19356
               324           4.19356           4.19356
               325           4.19356           4.19356
               326           4.19356           4.19356
               327           4.19356           4.19356
               328           4.19356           4.19356
               329           4.19356           4.19356
               330           4.19356           4.19356
               331           4.19356           4.19356
               332           4.19356           4.19356
               333           4.19356           4.19356
               334           4.19356           4.19356
               335           4.19356           4.19356
               336           4.19356           4.19356
               337           4.19356           4.19356
               338           4.19356           4.19356
               339           4.19356           4.19356
               340           4.19356           4.19356
               341           4.19356           4.19356
               342           4.19356           4.19356
               343           4.19356           4.19356
               344           4.19356           4.19356
               345           4.19356           4.19356
               346           4.19356           4.19356
               347           4.19356           4.19356
               348           4.19356           4.19356
               349           4.19356           4.19356
               350           4.19356           4.19356
               351           4.19356           4.19356
               352           4.19356           4.19356
               353           4.19356           4.19356
               354           4.19356           4.19356
               355           4.19356           4.19356
               356           4.19356           4.19356
               357           4.19356           4.19356
               358           4.19356           4.19356
               359           4.19356           4.19356
               360           4.19356           4.19356
               361           4.19356           4.19356
               362           4.19356           4.19356
               363           4.19356           4.19356
               364           4.19356           4.19356
               365           4.19356           4.19356
               366           4.19356           4.19356
               367           4.19356           4.19356
               368           4.19356           4.19356
               369           4.19356           4.19356
               370           4.19356           4.19356
               371           4.19356           4.19356
               372           4.19356           4.19356
               373           4.11749           4.19325
               374           4.19356           4.19356
               375           4.19356           4.19356
               376            4.0369           4.19293
               377           4.19356           4.19356
               378           4.19356           4.19356
               379            4.0369           4.19293
               380            3.9944           4.19276
               381           4.19356           4.19356
               382           4.19356           4.19356
               383           4.19356           4.19356
               384            4.0369           4.19293
               385           4.01293           4.19283
               386           4.19356           4.19356
               387           4.19356           4.19356
               388           4.19356           4.19356
               389           4.19356           4.19356
               390           4.19356           4.19356
               391           4.19356           4.19356
               392           4.19356           4.19356
               393           4.19356           4.19356
               394           4.19356           4.19356
               395           4.19356           4.19356
               396           4.19356           4.19356
               397           4.19356           4.19356
               398            3.9944           4.19276
               399           4.19356           4.19356
               400           4.19356           4.19356
               401           4.19356           4.19356
               402           4.19356           4.19356
               403           4.18245           4.19351
               404           4.19356           4.19356
               405           4.19356           4.19356
               406           4.19356           4.19356
               407           4.19356           4.19356
               408           4.19356           4.19356
               409           4.19356           4.19356
               410           4.19356           4.19356
               411           4.19356           4.19356
               412           4.19356           4.19356
               413           4.19356           4.19356
               414           4.19356           4.19356
               415           4.19356           4.19356
               416           4.19356           4.19356
               417           4.19356           4.19356
               418           4.19356           4.19356
               419           4.19356           4.19356
               420           4.19356           4.19356
               421           4.19356           4.19356
               422           4.19356           4.19356
               423           4.19356           4.19356
               424           4.19356           4.19356
               425           4.19356           4.19356
               426           4.19356           4.19356
               427           4.19356           4.19356
               428           4.19356           4.19356
               429           4.19356           4.19356
               430           4.19356           4.19356
               431           4.19356           4.19356
               432           4.19356           4.19356
               433           4.19356           4.19356
               434           4.19356           4.19356
               435           4.19356           4.19356
               436           4.19356           4.19356
               437           4.19356           4.19356
               438           4.19356           4.19356
               439           4.19356           4.19356
               440           4.19356           4.19356
               441           4.19356           4.19356
               442           4.19356           4.19356
               443           4.19356           4.19356
               444           4.19356           4.19356
               445           4.19356           4.19356
               446           4.19356           4.19356
               447           4.19356           4.19356
               448           4.19356           4.19356
               449           4.19356           4.19356
               450           4.19356           4.19356
               451           4.19356           4.19356
               452           4.19356           4.19356
               453           4.19356           4.19356
               454           4.19356           4.19356
               455           4.19356           4.19356
               456           4.19356           4.19356
               457           4.19356           4.19356
               458           4.19356           4.19356
               459           4.19356           4.19356
               460           4.19356           4.19356
               461           4.19356           4.19356
               462           4.19356           4.19356
               463           4.19356           4.19356
               464           4.19356           4.19356
               465           4.19356           4.19356
               466           4.19356           4.19356
               467           4.19356           4.19356
               468           4.19356           4.19356
               469           4.19356           4.19356
               470           4.19356           4.19356
               471           4.19356           4.19356
               472           4.19356           4.19356
               473           4.19356           4.19356
               474           4.19356           4.19356
               475           4.19356           4.19356
               476           4.19356           4.19356
               477           4.19356           4.19356
               478           4.19356           4.19356
               479           4.19356           4.19356
               480           4.19356           4.19356
               481           4.19356           4.19356
               482           4.19356           4.19356
               483           4.19356           4.19356
               484           4.19356           4.19356
               485           4.19356           4.19356
               486           4.19356           4.19356
               487           4.19356           4.19356
               488           4.19356           4.19356
               489           4.19356           4.19356
               490           4.19356           4.19356
               491           4.19356           4.19356
               492           4.19356           4.19356
               493           4.19356           4.19356
               494           4.19356           4.19356
               495           4.19356           4.19356
               496           4.19356           4.19356
               497           4.19356           4.19356
               498           4.19356           4.19356
               499           4.19356           4.19356
               500           4.19356           4.19356
               501           4.19356           4.19356
               502           4.19356           4.19356
               503           4.19356           4.19356
               504           4.19356           4.19356
               505            4.0369           4.19293
               506            3.9944           4.19276
               507           4.19356           4.19356
               508           4.19356           4.19356
               509           4.19356           4.19356
               510           4.19356           4.19356
               511           4.19356           4.19356
               512            4.0369           4.19293
               513           4.19356           4.19356
               514           4.19356           4.19356
               515           4.19356           4.19356
               516           4.19356           4.19356
               517           4.19356           4.19356
               518           4.19356           4.19356
               519           4.19356           4.19356
               520           4.19356           4.19356
               521           4.19356           4.19356
               522           4.19356           4.19356
               523           4.19356           4.19356
               524           4.18245           4.19351
               525           4.19356           4.19356
               526           4.19356           4.19356
               527           4.19356           4.19356
               528           4.19356           4.19356
               529           4.19356           4.19356
               530           4.19356           4.19356
               531           4.19356           4.19356
               532           4.19356           4.19356
               533           4.19356           4.19356
               534           4.19356           4.19356
               535           4.19356           4.19356
               536           4.19356           4.19356
               537           4.19356           4.19356
               538           4.19356           4.19356
               539           4.19356           4.19356
               540           4.19356           4.19356
               541           4.19356           4.19356
               542           4.19356           4.19356
               543           4.19356           4.19356
               544           4.19356           4.19356
               545           4.19356           4.19356
               546            3.9944           4.19276
               547           4.19356           4.19356
               548           4.19356           4.19356
               549           4.19356           4.19356
               550           4.19356           4.19356
               551           4.19356           4.19356
               552           4.19356           4.19356
               553           4.19356           4.19356
               554           4.19356           4.19356
               555           4.19356           4.19356
               556           4.19356           4.19356
               557           4.19356           4.19356
               558           4.19356           4.19356
               559           4.19356           4.19356
               560           4.19356           4.19356
               561           4.19356           4.19356
               562           4.19356           4.19356
               563           4.19356           4.19356
               564           4.19356           4.19356
               565           4.19356           4.19356
               566           4.19356           4.19356
               567           4.19356           4.19356
               568           4.19356           4.19356
               569           4.19356           4.19356
               570           4.19356           4.19356
               571           4.19356           4.19356
               572           4.19356           4.19356
               573           4.19356           4.19356
               574           4.19356           4.19356
               575           4.19356           4.19356
               576           4.19356           4.19356
               577           4.19356           4.19356
               578           4.19356           4.19356
               579           4.19356           4.19356
               580           4.19356           4.19356
               581           4.19356           4.19356
               582           4.19356           4.19356
               583           4.19356           4.19356
               584           4.19356           4.19356
               585           4.19356           4.19356
               586           4.18245           4.19351
               587           4.19356           4.19356
               588           4.01293           4.19283
               589           4.19356           4.19356
               590           4.19356           4.19356
               591           4.19356           4.19356
               592           4.19356           4.19356
               593           4.19356           4.19356
               594           4.19356           4.19356
               595           4.19356           4.19356
               596           4.19356           4.19356
               597           4.19356           4.19356
               598           4.19356           4.19356
               599           4.19356           4.19356
               600           4.19356           4.19356
               601           4.19356           4.19356
               602           4.19356           4.19356
               603           4.19356           4.19356
               604           4.19356           4.19356
               605           4.18245           4.19351
               606           4.19356           4.19356
               607           4.19356           4.19356
               608           4.19356           4.19356
               609           4.19356           4.19356
               610           4.19356           4.19356
               611           4.19356           4.19356
               612           4.19356           4.19356
               613           4.19356           4.19356
               614           4.19356           4.19356
               615           4.19356           4.19356
               616           4.19356           4.19356
               617           4.19356           4.19356
               618           4.19356           4.19356
               619           4.19356           4.19356
               620           4.19356           4.19356
               621           4.19356           4.19356
               622           4.19356           4.19356
               623           4.19356           4.19356
               624           4.18245           4.19351
               625           4.19356           4.19356
               626           4.19356           4.19356
               627           4.19356           4.19356
               628           4.19356           4.19356
               629           4.19356           4.19356
               630           4.19356           4.19356
               631           4.19356           4.19356
               632           4.19356           4.19356
               633           4.19356           4.19356
               634           4.19356           4.19356
               635           4.19356           4.19356
               636           4.19356           4.19356
               637           4.19356           4.19356
               638           4.19356           4.19356
               639           4.19356           4.19356
               640           4.19356           4.19356
               641           4.19356           4.19356
               642           4.19356           4.19356
               643           4.19356           4.19356
               644           4.19356           4.19356
               645           4.19356           4.19356
               646           4.19356           4.19356
               647           4.19356           4.19356
               648           4.19356           4.19356
               649           4.19356           4.19356
               650           4.19356           4.19356
               651           4.19356           4.19356
               652           4.19356           4.19356
               653           4.19356           4.19356
               654           4.19356           4.19356
               655           4.19356           4.19356
               656           4.18245           4.19351
               657           4.19356           4.19356
               658           4.19356           4.19356
               659           4.19356           4.19356
               660           4.19356           4.19356
               661           4.19356           4.19356
               662           4.19356           4.19356
               663           4.19356           4.19356
               664           4.19356           4.19356
               665           4.19356           4.19356
               666           4.19356           4.19356
               667           4.19356           4.19356
               668           4.19356           4.19356
               669           4.19356           4.19356
               670           4.19356           4.19356
               671           4.19356           4.19356
               672           4.19356           4.19356
               673           4.19356           4.19356
               674           4.18245           4.19351
               675           4.19356           4.19356
               676           4.19356           4.19356
               677           4.19356           4.19356
               678           4.19356           4.19356
               679           4.19356           4.19356
               680           4.19356           4.19356
               681           4.19356           4.19356
               682           4.19356           4.19356
               683           4.19356           4.19356
               684           4.19356           4.19356
               685           4.19356           4.19356
               686           4.19356           4.19356
               687           4.19356           4.19356
               688           4.19356           4.19356
               689           4.19356           4.19356
               690           4.19356           4.19356
               691           4.19356           4.19356
               692           4.19356           4.19356
               693           4.19356           4.19356
               694           4.19356           4.19356
               695           4.19356           4.19356
               696           4.19356           4.19356
               697           4.19356           4.19356
               698           4.19356           4.19356
               699           4.19356           4.19356
               700           4.19356           4.19356
               701           4.19356           4.19356
               702           4.19356           4.19356
               703           4.19356           4.19356
               704           4.19356           4.19356
               705           4.19356           4.19356
               706           4.19356           4.19356
               707           4.18245           4.19351
               708           4.18245           4.19347
               709           4.19356           4.19356
               710           4.19356           4.19356
               711           4.19356           4.19356
               712           4.19356           4.19356
               713           4.19356           4.19356
               714           4.19356           4.19356
               715            4.0369           4.19293
               716           4.19356           4.19356
               717           4.19356           4.19356
               718           4.19356           4.19356
               719           4.19356           4.19356
               720           4.19356           4.19356
               721           4.19356           4.19356
               722           4.19356           4.19356
               723           4.19356           4.19356
               724           4.19356           4.19356
               725           4.19356           4.19356
               726           4.19356           4.19356
               727           4.19356           4.19356
               728           4.19356           4.19356
               729           4.19356           4.19356
               730           4.19356           4.19356
               731           4.19356           4.19356
               732           4.19356           4.19356
               733           4.19356           4.19356
               734           4.19356           4.19356
               735           4.19356           4.19356
               736           4.19356           4.19356
               737           4.19356           4.19356
               738           4.19356           4.19356
               739           4.19356           4.19356
               740           4.19356           4.19356
               741           4.19356           4.19356
               742           4.19356           4.19356
               743           4.19356           4.19356
               744           4.19356           4.19356
               745           4.19356           4.19356
               746           4.19356           4.19356
               747           4.19356           4.19356
               748           4.19356           4.19356
               749           4.19356           4.19356
               750           4.19356           4.19356
               751           4.19356           4.19356
               752           4.19356           4.19356
               753           4.19356           4.19356
               754           4.19356           4.19356
               755           4.19356           4.19356
               756           4.19356           4.19356
               757           4.19356           4.19356
               758           4.19356           4.19356
               759           4.19356           4.19356
               760           4.19356           4.19356
               761           4.19356           4.19356
               762           4.19356           4.19356
               763           4.19356           4.19356
               764           4.19356           4.19356
               765           4.19356           4.19356
               766           4.19356           4.19356
               767           4.19356           4.19356
               768           4.19356           4.19356
               769           4.19356           4.19356
               770           4.19356           4.19356
               771           4.19356           4.19356
               772           4.19356           4.19356
               773           4.19356           4.19356
               774           4.19356           4.19356
               775           4.19356           4.19356
               776           4.19356           4.19356
               777           4.19356           4.19356
               778           4.19356           4.19356
               779           4.19356           4.19356
               780           4.19356           4.19356
               781           4.19356           4.19356
               782           4.19356           4.19356
               783           4.19356           4.19356
               784           4.19356           4.19356
               785           4.19356           4.19356
               786           4.01293           4.19283
               787           4.19356           4.19356
               788           4.19356           4.19356
               789           4.19356           4.19356
               790           4.19356           4.19356
               791           4.19356           4.19356
               792           4.19356           4.19356
               793           4.19356           4.19356
               794           4.19356           4.19356
               795           4.19356           4.19356
               796           4.19356           4.19356
               797           4.19356           4.19356
               798           4.19356           4.19356
               799           4.19356           4.19356
               800           4.19356           4.19356
               801           4.19356           4.19356
               802           4.19356           4.19356
               803           4.19356           4.19356
               804           4.19356           4.19356
               805           4.19356           4.19356
               806           4.19356           4.19356
               807           4.19356           4.19356
               808           4.19356           4.19356
               809           4.19356           4.19356
               810           4.19356           4.19356
               811           4.19356           4.19356
               812           4.19356           4.19356
               813           4.19356           4.19356
               814           4.19356           4.19356
               815           4.19356           4.19356
               816           4.19356           4.19356
               817           4.19356           4.19356
               818           4.19356           4.19356
               819           4.19356           4.19356
               820           4.19356           4.19356
               821           4.19356           4.19356
               822           4.19356           4.19356
               823           4.19356           4.19356
               824           4.19356           4.19356
               825           4.18245           4.19351
               826           4.19356           4.19356
               827           4.19356           4.19356
               828           4.19356           4.19356
               829              3.99           4.19274
               830           4.19356           4.19356
               831           4.19356           4.19356
               832           4.19356           4.19356
               833           4.19356           4.19356
               834           4.19356           4.19356
               835           4.19356           4.19356
               836           4.19356           4.19356
               837           4.19356           4.19356
               838           4.19356           4.19356
               839           4.19356           4.19356
               840           4.19356           4.19356
               841           4.19356           4.19356
               842           4.19356           4.19356
               843           4.19356           4.19356
               844           4.19356           4.19356
               845           4.19356           4.19356
               846           4.19356           4.19356
               847           4.19356           4.19356
               848           4.19356           4.19356
               849           4.19356           4.19356
               850           4.19356           4.19356
               851           4.19356           4.19356
               852           4.19356           4.19356
               853           4.19356           4.19356
               854           4.19356           4.19356
               855           4.19356           4.19356
               856           4.19356           4.19356
               857           4.19356           4.19356
               858           4.19356           4.19356
               859           4.19356           4.19356
               860           4.19356           4.19356
               861           4.19356           4.19356
               862           4.19356           4.19356
               863           4.19356           4.19356
               864           4.19356           4.19356
               865           4.19356           4.19356
               866           4.19356           4.19356
               867           4.19356           4.19356
               868           4.19356           4.19356
               869           4.19356           4.19356
               870           4.19356           4.19356
               871           4.19356           4.19356
               872           4.19356           4.19356
               873           4.19356           4.19356
               874           4.19356           4.19356
               875           4.19356           4.19356
               876           4.19356           4.19356
               877           4.19356           4.19356
               878           4.19356           4.19356
               879           4.19356           4.19356
               880           4.19356           4.19356
               881           4.19356           4.19356
               882            4.0369           4.19293
               883            3.9944           4.19276
               884           4.19356           4.19356
               885           4.19356           4.19356
               886           4.19356           4.19356
               887           4.19356           4.19356
               888           4.19356           4.19356
               889           4.19356           4.19356
               890           4.19356           4.19356
               891           4.19356           4.19356
               892           4.19356           4.19356
               893           4.19356           4.19356
               894           4.19356           4.19356
               895            4.0369           4.19293
               896           4.19356           4.19356
               897           4.19356           4.19356
               898           4.19356           4.19356
               899           4.19356           4.19356
               900           4.19356           4.19356
               901           4.19356           4.19356
               902           4.19356           4.19356
               903           4.19356           4.19356
               904           4.19356           4.19356
               905           4.18245           4.19351
               906           4.19356           4.19356
               907           4.19356           4.19356
               908           4.19356           4.19356
               909           4.19356           4.19356
               910           4.19356           4.19356
               911           4.18245           4.19351
               912           4.18245           4.19351
               913           4.19356           4.19356
               914           4.19356           4.19356
               915           4.19356           4.19356
               916           4.19356           4.19356
               917           4.19356           4.19356
               918           4.19356           4.19356
               919           4.19356           4.19356
               920           4.19356           4.19356
               921           4.19356           4.19356
               922           4.19356           4.19356
               923           4.19356           4.19356
               924           4.19356           4.19356
               925           4.19356           4.19356
               926           4.19356           4.19356
               927           4.19356           4.19356
               928           4.19356           4.19356
               929           4.19356           4.19356
               930           4.19356           4.19356
               931           4.19356           4.19356
               932           4.19356           4.19356
               933           4.19356           4.19356
               934           4.19356           4.19356
               935           4.19356           4.19356
               936           4.19356           4.19356
               937           4.19356           4.19356
               938           4.19356           4.19356
               939           4.19356           4.19356
               940           4.19356           4.19356
               941           4.19356           4.19356
               942           4.19356           4.19356
               943           4.19356           4.19356
               944           4.19356           4.19356
               945           4.19356           4.19356
               946           4.19356           4.19356
               947           4.19356           4.19356
               948           4.19356           4.19356
               949           4.19356           4.19356
               950           4.19356           4.19356
               951           4.19356           4.19356
               952           4.19356           4.19356
               953           4.19356           4.19356
               954           4.19356           4.19356
               955           4.19356           4.19356
               956           4.19356           4.19356
               957           4.19356           4.19356
               958           4.19356           4.19356
               959           4.19356           4.19356
               960           4.19356           4.19356
               961           4.19356           4.19356
               962           4.19356           4.19356
               963           4.19356           4.19356
               964           4.19356           4.19356
               965           4.18245           4.19351
               966           4.19356           4.19356
               967           4.19356           4.19356
               968           4.19356           4.19356
               969           4.19356           4.19356
               970           4.18245           4.19351
               971           4.18245           4.19351
               972           4.19356           4.19356
               973           4.19356           4.19356
               974           4.19356           4.19356
               975           4.19356           4.19356
               976           4.18245           4.19351
               977            3.9944           4.19276
               978            3.9944           4.19276
               979           4.19356           4.19356
               980           4.19356           4.19356
               981           4.19356           4.19356
               982           4.19356           4.19356
               983           4.19356           4.19356
               984           4.19356           4.19356
               985           4.19356           4.19356
               986           4.19356           4.19356
               987           4.19356           4.19356
               988           4.19356           4.19356
               989           4.19356           4.19356
               990           4.19356           4.19356
               991           4.19356           4.19356
               992           4.19356           4.19356
               993           4.19356           4.19356
               994           4.19356           4.19356
               995           4.19356           4.19356
               996           4.19356           4.19356
               997           4.19356           4.19356
               998           4.19356           4.19356
               999           4.19356           4.19356
     0    31     8     2    29     5     7    20    13    11    30    17    28    19    21    10    15    18    23     9     3    12     6    25    16     1    26     4    24    22    27    14
